language	phonology	corpus_file	family	structure	kind	population	constrained	n_pairs	n_true	n_false	n_refused	rate_judged
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	15795	124	11548	4123	0.010624
eng	eng	eng_british_emily_bronte.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	23370	0	20518	2852	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	15795	0	11672	4123	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	23370	114	4526	18730	0.024569
eng	eng	eng_british_emily_bronte.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	15795	59	2807	12929	0.020586
eng	eng	eng_british_emily_bronte.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	23370	1493	3147	18730	0.321767
eng	eng	eng_british_emily_bronte.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	15795	699	2167	12929	0.243894
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	23370	86	1099	22185	0.072574
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	15795	39	469	15287	0.076772
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	23370	9	1176	22185	0.007595
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	15795	1	507	15287	0.001969
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	23370	27	1158	22185	0.022785
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	15795	1	507	15287	0.001969
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	23370	52	1133	22185	0.043882
eng	eng	eng_british_emily_bronte.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	15795	24	484	15287	0.047244
eng	eng	eng_british_emily_bronte.txt	eng_song	eye-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	eye-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	23370	26	20492	2852	0.001267
eng	eng	eng_british_emily_bronte.txt	eng_song	feminine-rhyme	cell	word-within-line	no	15795	0	11672	4123	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	historical-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	historical-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	holorhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	holorhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	initial-alliteration	cell	endword-cross	no	23370	672	19846	2852	0.032752
eng	eng	eng_british_emily_bronte.txt	eng_song	initial-alliteration	cell	word-within-line	no	15795	652	11020	4123	0.055860
eng	eng	eng_british_emily_bronte.txt	eng_song	internal-alliteration	cell	endword-cross	no	23370	672	19846	2852	0.032752
eng	eng	eng_british_emily_bronte.txt	eng_song	internal-alliteration	cell	word-within-line	no	15795	652	11020	4123	0.055860
eng	eng	eng_british_emily_bronte.txt	eng_song	internal-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	internal-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	23370	891	19627	2852	0.043425
eng	eng	eng_british_emily_bronte.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	15795	1255	13736	804	0.083717
eng	eng	eng_british_emily_bronte.txt	eng_song	leonine-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	leonine-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	masculine-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	23370	0	20518	2852	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	15795	0	11672	4123	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	pararhyme	cell	endword-cross	no	23370	89	20429	2852	0.004338
eng	eng	eng_british_emily_bronte.txt	eng_song	pararhyme	cell	word-within-line	no	15795	64	11608	4123	0.005483
eng	eng	eng_british_emily_bronte.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	23370	698	19820	2852	0.034019
eng	eng	eng_british_emily_bronte.txt	eng_song	perfect-rhyme	preset	word-within-line	no	15795	225	11447	4123	0.019277
eng	eng	eng_british_emily_bronte.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	15795	122	11550	4123	0.010452
eng	eng	eng_british_emily_bronte.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	repetition	cell	endword-cross	no	23370	63	20455	2852	0.003070
eng	eng	eng_british_emily_bronte.txt	eng_song	repetition	cell	word-within-line	no	15795	103	11569	4123	0.008825
eng	eng	eng_british_emily_bronte.txt	eng_song	rime-riche	cell	endword-cross	no	23370	11	20507	2852	0.000536
eng	eng	eng_british_emily_bronte.txt	eng_song	rime-riche	cell	word-within-line	no	15795	8	11664	4123	0.000685
eng	eng	eng_british_emily_bronte.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	23370	11	20507	2852	0.000536
eng	eng	eng_british_emily_bronte.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	15795	9	11663	4123	0.000771
eng	eng	eng_british_emily_bronte.txt	eng_song	semirhyme	cell	endword-cross	no	23370	40	20478	2852	0.001950
eng	eng	eng_british_emily_bronte.txt	eng_song	semirhyme	cell	word-within-line	no	15795	14	11658	4123	0.001199
eng	eng	eng_british_emily_bronte.txt	eng_song	skothending	cell	endword-cross	no	23370	1489	3151	18730	0.320905
eng	eng	eng_british_emily_bronte.txt	eng_song	skothending	cell	word-within-line	no	15795	685	2181	12929	0.239009
eng	eng	eng_british_emily_bronte.txt	eng_song	studlar	preset	endword-cross	no	23370	707	17629	5034	0.038558
eng	eng	eng_british_emily_bronte.txt	eng_song	studlar	preset	word-within-line	no	15795	517	7909	7369	0.061358
eng	eng	eng_british_emily_bronte.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	23370	194	939	22237	0.171227
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	15795	122	1252	14421	0.088792
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	23370	114	1019	22237	0.100618
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	15795	52	1322	14421	0.037846
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	23370	73	1060	22237	0.064431
eng	eng	eng_british_emily_bronte.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	15795	9	1365	14421	0.006550
eng	eng	eng_british_emily_bronte.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	301602	658	251318	49626	0.002611
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	269044	679	177129	91236	0.003819
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	301602	745	254341	46516	0.002921
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	269044	2592	241776	24676	0.010607
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	301602	322	254764	46516	0.001262
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	269044	173	244195	24676	0.000708
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	301602	9645	245441	46516	0.037811
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	269044	17468	226900	24676	0.071482
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	301602	1301	253785	46516	0.005100
eng	eng	eng_british_felicia_hemans.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	269044	2049	242319	24676	0.008385
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending	cell	endword-cross	no	301602	957	48421	252224	0.019381
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending	cell	word-within-line	no	269044	584	40303	228157	0.014283
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	301602	142	49236	252224	0.002876
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	269044	116	40771	228157	0.002837
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	301602	24	251952	49626	0.000095
eng	eng	eng_british_felicia_hemans.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	269044	12	177796	91236	0.000067
eng	eng	eng_british_felicia_hemans.txt	eng_song	additive-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	additive-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	alliteration	cell	endword-cross	no	301602	8341	243635	49626	0.033102
eng	eng	eng_british_felicia_hemans.txt	eng_song	alliteration	cell	word-within-line	no	269044	9692	168116	91236	0.054508
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	301602	45	82	301475	0.354331
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	269044	15	50	268979	0.230769
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	301602	1	126	301475	0.007874
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	269044	3	62	268979	0.046154
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	301602	1	126	301475	0.007874
eng	eng	eng_british_felicia_hemans.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	269044	0	65	268979	0.000000
eng	eng	eng_british_felicia_hemans.txt	eng_song	assonance	cell	endword-cross	no	301602	26528	225448	49626	0.105280
eng	eng	eng_british_felicia_hemans.txt	eng_song	assonance	cell	word-within-line	no	269044	12712	165096	91236	0.071493
eng	eng	eng_british_felicia_hemans.txt	eng_song	broken-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	broken-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	consonance	cell	endword-cross	no	301602	28626	223350	49626	0.113606
eng	eng	eng_british_felicia_hemans.txt	eng_song	consonance	cell	word-within-line	no	269044	20174	157634	91236	0.113459
eng	eng	eng_british_felicia_hemans.txt	eng_song	cross-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	cross-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	301602	28626	223350	49626	0.113606
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	269044	20174	157634	91236	0.113459
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	301602	9574	242402	49626	0.037996
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	269044	2902	174906	91236	0.016321
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	301602	1608	250368	49626	0.006382
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	269044	1156	176652	91236	0.006501
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	301602	7960	244016	49626	0.031590
eng	eng	eng_british_felicia_hemans.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	269044	1745	176063	91236	0.009814
eng	eng	eng_british_felicia_hemans.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	301602	2	251974	49626	0.000008
eng	eng	eng_british_felicia_hemans.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	269044	0	177808	91236	0.000000
eng	eng	eng_british_felicia_hemans.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	301602	1100	48278	252224	0.022277
eng	eng	eng_british_felicia_hemans.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	269044	701	40186	228157	0.017145
eng	eng	eng_british_felicia_hemans.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	301602	11676	37702	252224	0.236462
eng	eng	eng_british_felicia_hemans.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	269044	9945	30942	228157	0.243231
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	301602	1455	9969	290178	0.127363
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	269044	523	7145	261376	0.068206
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	301602	86	11338	290178	0.007528
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	269044	47	7621	261376	0.006129
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	301602	475	10949	290178	0.041579
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	269044	38	7630	261376	0.004956
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	301602	644	10780	290178	0.056373
eng	eng	eng_british_felicia_hemans.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	269044	334	7334	261376	0.043558
eng	eng	eng_british_felicia_hemans.txt	eng_song	eye-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	eye-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	301602	391	251585	49626	0.001552
eng	eng	eng_british_felicia_hemans.txt	eng_song	feminine-rhyme	cell	word-within-line	no	269044	4	177804	91236	0.000022
eng	eng	eng_british_felicia_hemans.txt	eng_song	historical-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	historical-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	holorhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	holorhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	initial-alliteration	cell	endword-cross	no	301602	8341	243635	49626	0.033102
eng	eng	eng_british_felicia_hemans.txt	eng_song	initial-alliteration	cell	word-within-line	no	269044	9692	168116	91236	0.054508
eng	eng	eng_british_felicia_hemans.txt	eng_song	internal-alliteration	cell	endword-cross	no	301602	8341	243635	49626	0.033102
eng	eng	eng_british_felicia_hemans.txt	eng_song	internal-alliteration	cell	word-within-line	no	269044	9692	168116	91236	0.054508
eng	eng	eng_british_felicia_hemans.txt	eng_song	internal-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	internal-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	301602	11499	243587	46516	0.045079
eng	eng	eng_british_felicia_hemans.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	269044	20104	224264	24676	0.082269
eng	eng	eng_british_felicia_hemans.txt	eng_song	leonine-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	leonine-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	masculine-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	301602	7959	244017	49626	0.031586
eng	eng	eng_british_felicia_hemans.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	269044	1730	176078	91236	0.009730
eng	eng	eng_british_felicia_hemans.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	301602	0	251976	49626	0.000000
eng	eng	eng_british_felicia_hemans.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	269044	0	177808	91236	0.000000
